name,seed_name,n_tri,gap_stored,gap_new,gap_physical,err_stored,err_new,nu_min,nu_max,nu_min_sim,nu_max_sim
g1_2/design_g12_kagome_p090.npz,?,108,0.0007298369486463119,0.0008812719403418399,1.4655922522972578e-12,nan,nan,0.2740992075883457,0.40911367710687785,0.2742537577196011,0.40936144745392267
g1_2/design_g12_reentrant_honeycomb_p030.npz,?,129,0.04867561619195815,0.092173763216634,0.12100797197591837,nan,nan,0.21365573197158358,0.35587206206005434,0.21143120348209865,0.35007128417292777
g1_2/design_g12_reentrant_honeycomb_p090.npz,?,129,0.04226333908474941,0.06093201558517136,0.09631588771230376,nan,nan,0.2097931361785389,0.362451657323543,0.2073457464832416,0.35393159092853754
g1_2/design_g12_tetrakis_m010.npz,?,144,0.0461635157162769,0.5608611501676379,0.5536485255978038,nan,nan,-0.024076206433304426,0.0928285672657008,-0.02317000000308244,0.0936162124379102
g1_2/design_g12_tetrakis_p010.npz,?,144,0.018651251431230864,0.11055965705291315,0.10923674844617194,nan,nan,0.1205080207448627,0.2474152431710641,0.12118214927374171,0.24792781285316215
g1_2/design_g12_tetrakis_p020.npz,?,144,0.007726687845876518,0.020078585249716858,0.018821539122112773,nan,nan,0.2062556937544513,0.2826897802820012,0.20679191433865274,0.28316698272733354
g1_2/design_g12_tetrakis_p030.npz,?,144,0.0003532083802321728,0.0005128718876285189,5.377757475856625e-13,nan,nan,0.300623604401199,0.3272486104645419,0.3007583708097482,0.32736976594407524
g1_2/design_g12_tetrakis_p040.npz,?,144,0.00029936915127426467,0.00041379883724568516,7.687061269179102e-13,nan,nan,0.3055326712882715,0.34414033751201684,0.30564146191114117,0.3442409980072259
g1_2/design_g12_tetrakis_p060.npz,?,144,0.0004309840373162843,0.0006068712146949199,2.3237979574234814e-12,nan,nan,0.2984394614072833,0.3576321671839108,0.2985846799584523,0.3577720062429817
g1_2/design_g12_tetrakis_p090.npz,?,144,0.0004309840373162843,0.0006068712146949199,2.3237979574234814e-12,nan,nan,0.2984394614072833,0.3576321671839108,0.2985846799584523,0.3577720062429817
g1_2/design_g12_triangular_m010.npz,?,112,0.04012564857588122,0.3759329809413164,0.35464418138851483,nan,nan,-0.04685913263595613,0.047332422275782465,-0.04580984955872961,0.048291731840485436
g1_2/design_g12_triangular_m030.npz,?,112,0.03514007938775718,0.3835829630730065,0.3749745543644102,nan,nan,0.00846976139175502,0.042918652051067416,0.009298006676323054,0.04384331751305264
g1_2/design_g12_triangular_m050.npz,?,112,0.03514007938775718,0.3835829630730065,0.3749745543644102,nan,nan,0.00846976139175502,0.042918652051067416,0.009298006676323054,0.04384331751305264
g1_2/design_g12_triangular_m075.npz,?,112,0.03514007938775718,0.3835829630730065,0.3749745543644102,nan,nan,0.00846976139175502,0.042918652051067416,0.009298006676323054,0.04384331751305264
g1_2/design_g12_triangular_m095.npz,?,112,0.03514007938775718,0.3835829630730065,0.3749745543644102,nan,nan,0.00846976139175502,0.042918652051067416,0.009298006676323054,0.04384331751305264
g1_2/design_g12_triangular_p000.npz,?,112,2.861838119044835e-05,4.4453663943807305e-05,4.724083698989241e-13,nan,nan,0.3290915304003198,0.3302911272018965,0.329103593621272,0.3303031878130828
g1_2/design_g12_triangular_p010.npz,?,112,0.010490450443894128,0.08664419660548803,0.08506973283414264,nan,nan,0.12433938513109373,0.1724790262090952,0.12487078426682453,0.1729811087965242
g1_2/design_g12_triangular_p020.npz,?,112,0.0008141249488941849,0.0018049102057384086,1.6849968459204454e-12,nan,nan,0.21139735757418493,0.2506940604154017,0.21175830460652098,0.2510621873785346
g1_2/design_g12_triangular_p030.npz,?,112,0.00023218984205797266,0.00037138742386598836,4.3822152709514807e-13,nan,nan,0.29898241028979494,0.32283551955714446,0.2990617884199367,0.3229159019808768
g1_2/design_g12_triangular_p040.npz,?,112,0.0002977071248136953,0.0004405358136001915,8.131127985439005e-13,nan,nan,0.3218918785366988,0.34271248972575036,0.32196985083790547,0.34276544924579927
