run_id,topo,topo_class,coord_sig,n_nodes,n_bond,nu_target,nu_initial,nu_achieved_sim,E_achieved_sim,err,nu_aniso_std,solver_sim_gap,trustworthy,select_score,status,error,design_loss,design_path
26,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,-0.3,0.2380925614720717,-0.19167250183994522,0.6593321505175499,0.10832749816005477,0.051120928962560715,0.6404769862139137,0,0.4285659912670116,ok,,0.004996986435480108,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_kagome_m030.npz
27,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,-0.1,0.2380925614720717,-0.08664330943188643,0.7757932295751155,0.013356690568113574,0.019781785676889117,0.18767761585673398,0,0.10719549849648057,ok,,0.00037484052775909726,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_kagome_m010.npz
28,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,0.1,0.2380925614720717,0.09975872382339418,0.9417475762475965,0.0002412761766058258,0.012247994570016522,1.9855917342607597e-11,1,0.00024127618653378447,ok,,0.00015007158518287524,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_kagome_p010.npz
29,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,0.2,0.2380925614720717,0.20103239127451955,1.0272572913542868,0.0010323912745195396,0.018994812932625466,5.003279858787347e-11,1,0.001032391299535939,ok,,0.0003618687500530986,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_kagome_p020.npz
30,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,0.3,0.2380925614720717,0.2959178512458978,1.0739402180615767,0.004082148754102177,0.026352425496117583,0.027559860282443234,1,0.017862078895323794,ok,,0.0006460757501034067,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_kagome_p030.npz
31,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,0.4,0.2380925614720717,0.3220639393419995,1.1201923067021506,0.07793606065800052,0.03992449371215651,2.578512021979239e-12,1,0.07793606065928978,ok,,0.0076679947490832946,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_kagome_p040.npz
32,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,0.6,0.2380925614720717,0.33915841577841677,1.0895662761300868,0.2608415842215832,0.05065814377520679,4.307847439339028e-12,1,0.26084158422373716,ok,,0.07060457959013093,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_kagome_p060.npz
33,kagome,basis,4:0.13|5:0.30|6:0.31|7:0.11|8:0.07|10:0.07,54,162,0.9,0.2380925614720717,0.33915841577841677,1.0895662761300868,0.5608415842215833,0.05065814377520679,4.307847439339028e-12,1,0.5608415842237372,ok,,0.3171095301232511,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_kagome_p090.npz
34,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,-0.95,0.08235622677863286,-0.31037683176388897,0.41842986058265247,0.639623168236111,0.05984667342618963,0.9975230141462735,0,1.1383846753092477,ok,,0.22618800167281272,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_m095.npz
35,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,-0.75,0.08235622677863286,-0.29357602756641754,0.4602887881589125,0.45642397243358246,0.10842137404412819,0.9677379246887492,0,0.9402929347779571,ok,,0.10756934641472608,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_m075.npz
36,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,-0.5,0.08235622677863286,-0.3357165765323913,0.4210479731709287,0.1642834234676087,0.06914005418356041,0.8334235154082947,0,0.5809951811717561,ok,,0.008272935757663372,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_m050.npz
37,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,-0.3,0.08235622677863286,-0.26560825079826533,0.4706677757296797,0.034391749201734656,0.042441135321080015,0.251360462807103,0,0.16007198060528616,ok,,0.0010303448380467354,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_m030.npz
38,square_octagon,tiling,3:0.03|4:0.11|5:0.14|6:0.39|7:0.22|8:0.11,36,108,-0.1,0.08235622677863286,-0.09391448663384892,0.604011043671437,0.006085513366151082,0.021819991285521072,0.18047552208469445,0,0.0963232744084983,ok,,0.0004794058201749345,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_square_octagon_m010.npz
